"cz20","exposure_pp","unemp_rate_pct","bv_quadrant","bv_pvalue","bv_label"
"381",0.362701898596662,4.16793939107128,"LH (low expo, high-unemp neighbors)",0.173173173173173,"Not significant"
"382",0.77716838115189,4.80785391059088,"HH (high expo, high-unemp neighbors)",0.722722722722723,"Not significant"
"383",0.975440577294467,6.23570498610085,"HH (high expo, high-unemp neighbors)",0.322322322322322,"Not significant"
"384",1.24107810816214,6.49430653280842,"HH (high expo, high-unemp neighbors)",0.143143143143143,"Not significant"
"385",1.41144629023653,4.82399227232589,"HL (high expo, low-unemp neighbors)",0.956956956956957,"Not significant"
"386",0.0841869694584571,3.38684847151968,"LH (low expo, high-unemp neighbors)",0.042042042042042,"LH (low expo, high-unemp neighbors)"
"387",0.5723610246405,2.81899109792285,"LL (low expo, low-unemp neighbors)",0.00700700700700701,"LL (low expo, low-unemp neighbors)"
"388",0.208085513907151,1.75941080196399,"LL (low expo, low-unemp neighbors)",0.017017017017017,"LL (low expo, low-unemp neighbors)"
"389",0.128666259608568,3.00031665611146,"LL (low expo, low-unemp neighbors)",0.013013013013013,"LL (low expo, low-unemp neighbors)"
"39",0.392872878077003,5.37134390049929,"LH (low expo, high-unemp neighbors)",0.01001001001001,"LH (low expo, high-unemp neighbors)"
"390",0.223362819568991,2.48993353708825,"LL (low expo, low-unemp neighbors)",0.694694694694695,"Not significant"
"391",0.675449997744519,1.99710264900662,"LL (low expo, low-unemp neighbors)",0.0750750750750751,"Not significant"
"392",0.694404342390945,1.13800578034682,"LL (low expo, low-unemp neighbors)",0.017017017017017,"LL (low expo, low-unemp neighbors)"
"393",0.776515939164267,3.05909305302877,"HL (high expo, low-unemp neighbors)",0.329329329329329,"Not significant"
"394",0.12623057508506,4.00743099787686,"LL (low expo, low-unemp neighbors)",0.00800800800800801,"LL (low expo, low-unemp neighbors)"
"395",0.117504104168398,12.3853948849928,"LH (low expo, high-unemp neighbors)",0.511511511511512,"Not significant"
"396",1.63370934660004,3.74359256148394,"HH (high expo, high-unemp neighbors)",0.697697697697698,"Not significant"
"397",1.19114276939044,4.71530846619834,"HL (high expo, low-unemp neighbors)",0.661661661661662,"Not significant"
"398",0.702352095395852,5.63884925962758,"LH (low expo, high-unemp neighbors)",0.822822822822823,"Not significant"
"399",0.341440692412793,4.93194789989756,"LH (low expo, high-unemp neighbors)",0.658658658658659,"Not significant"
"4",1.2281523550109,6.26131100716388,"HH (high expo, high-unemp neighbors)",0.145145145145145,"Not significant"
"40",0.590465842914185,4.898905685796,"LH (low expo, high-unemp neighbors)",0,"LH (low expo, high-unemp neighbors)"
"400",0.512669344795217,5.6209264052316,"LH (low expo, high-unemp neighbors)",0.616616616616617,"Not significant"
"401",1.23649269011243,3.91450237247047,"HH (high expo, high-unemp neighbors)",0.520520520520521,"Not significant"
"402",0.882329956384971,5.07488971268062,"HL (high expo, low-unemp neighbors)",0.774774774774775,"Not significant"
"403",1.20256542664918,4.35681610247027,"HH (high expo, high-unemp neighbors)",0.952952952952953,"Not significant"
"404",0.860437331934926,5.45790092921042,"HH (high expo, high-unemp neighbors)",0.483483483483483,"Not significant"
"405",0.997336211207833,5.68953937200087,"HH (high expo, high-unemp neighbors)",0.982982982982983,"Not significant"
"406",0.425456324680057,4.06294559701972,"LL (low expo, low-unemp neighbors)",0.900900900900901,"Not significant"
"407",1.49010949288963,4.51781588228141,"HH (high expo, high-unemp neighbors)",0.741741741741742,"Not significant"
"408",0.701951322215826,4.76998610209027,"LH (low expo, high-unemp neighbors)",0.642642642642643,"Not significant"
"409",1.55435300522454,3.51756611182542,"HH (high expo, high-unemp neighbors)",0.982982982982983,"Not significant"
"41",0.619794738021106,7.95789370728546,"LH (low expo, high-unemp neighbors)",0.02002002002002,"LH (low expo, high-unemp neighbors)"
"410",0.801174924373187,5.14232165866229,"HH (high expo, high-unemp neighbors)",0.711711711711712,"Not significant"
"411",0.634284843002895,5.58403315519686,"LH (low expo, high-unemp neighbors)",0.597597597597598,"Not significant"
"412",0.620752532953353,4.15721136975085,"LL (low expo, low-unemp neighbors)",0.812812812812813,"Not significant"
"413",0.804596589397173,4.01712553261226,"HH (high expo, high-unemp neighbors)",0.716716716716717,"Not significant"
"414",0.391866640748156,4.60844882284188,"LL (low expo, low-unemp neighbors)",0.473473473473473,"Not significant"
